id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
293,16,16,64,1,0.13017457643614128,64,1,RS,1024,False,False,False,True,1,23,False,1,5,32,35,1,1,0.1339245142857143,0.011319050592118527,True,True,32,1,64,0.13767445213528734,23
294,1,256,1,64,1.5841278228445745,2048,2048,RS,512,False,False,False,True,1,22,True,3,22,8,35,1,1,1.585854857142857,0.005212990022970674,True,False,32,1,1024,1.5875818914411395,27
295,32,1,512,32,0.40680237143447007,128,128,RS,1,True,False,False,False,1,25,False,14,8,1,35,1,8,0.4084546285714286,0.004987277889566123,True,False,32,1,1024,0.41010688570838716,9
296,1,512,1,32,1.4458641922330644,512,2048,RS,1,True,False,True,False,5,30,True,1,21,8,35,1,1,1.4461965714285714,0.0010032744756393488,True,False,1,1,2048,1.4465289506240784,20
297,512,64,16,1,1.5531528961209788,2048,64,RS,128,True,True,True,False,12,21,True,1,3,8,35,1,1,1.5551297142857143,0.005966953511137966,True,False,8,1,2048,1.5571065324504498,16
298,64,256,16,32,1.2156111005849488,512,2048,RS,256,False,False,True,True,20,19,True,1,27,32,35,1,1,1.2183331428571431,0.008216385291921624,True,False,8,8,256,1.2210551851293374,3
299,256,1,16,1,0.3303206213039195,1024,64,RS,1024,False,False,False,True,1,18,False,23,16,8,35,1,8,0.3315188857142857,0.0036169174071017858,True,False,1,1,1,0.332717150124652,10
300,128,1,32,64,0.20705142415273126,128,512,RS,128,True,False,True,True,1,24,False,29,20,8,35,1,1,0.21317662857142858,0.01848870607554123,True,True,1,1,1,0.2193018329901259,24
301,16,64,64,128,0.32400959226315723,64,256,RS,2048,True,True,True,True,1,12,True,9,28,8,35,1,1,0.3255855714285715,0.004757035615264819,True,False,1,8,1024,0.3271615505939857,21
302,256,64,16,512,0.1491647025553024,1024,256,RS,64,False,True,False,True,27,7,False,1,7,1,35,1,1,0.1559774285714286,0.020563964934926775,True,True,8,8,1,0.1627901545875548,12
303,64,16,16,1,0.11447272332918264,64,256,RS,256,False,False,False,True,1,4,False,22,26,32,35,1,1,0.1172761142857143,0.008461933327797004,True,True,1,32,1,0.12007950524224596,12
304,1,32,64,16,0.3698068372920116,256,1024,RS,512,False,False,True,True,1,12,True,22,25,8,35,1,8,0.3705265428571428,0.002172404991746074,True,False,1,32,512,0.37124624842227405,4
305,64,128,16,256,0.13786255083106042,2048,256,RS,2048,False,False,False,True,15,28,True,1,14,8,35,1,8,0.14365062857142857,0.017471101496202585,True,True,1,1,1,0.14943870631179673,17
306,1,128,1,512,1.1650992946517953,64,512,RS,1024,False,True,True,True,28,24,False,1,14,1,35,1,1,1.1666057142857145,0.004547072707147053,True,False,1,32,1,1.1681121339196336,19
307,1,1,256,64,0.1483724419157286,1024,256,RS,1,False,False,True,False,8,30,False,1,7,1,35,1,8,0.15532874285714288,0.02099734060894768,True,True,32,1,1024,0.16228504379855715,19
308,1,32,256,32,0.2253285865961566,128,2048,RS,1,False,True,True,True,10,18,False,1,1,8,35,1,1,0.23045437142857145,0.01547199451559534,True,True,32,1,128,0.2355801562609863,22
309,128,32,64,512,1.1812571591527252,1024,1,RS,512,True,True,True,False,1,15,False,30,21,8,35,1,1,1.1834551428571427,0.006634533624013306,True,False,1,1,1024,1.1856531265615602,4
310,512,64,1,128,0.3071154895732045,1024,128,RS,1,False,True,True,False,10,5,False,1,26,1,35,1,32,0.3125128857142857,0.016291843341766244,True,True,1,8,512,0.3179102818553669,18
311,128,512,256,32,0.35757110311311385,1,2048,RS,1,True,True,False,False,1,29,True,6,13,8,35,1,8,0.3587540857142857,0.003570789823565875,True,False,32,1,64,0.3599370683154575,20
312,64,512,32,64,1.424119143500624,64,512,RS,512,True,True,True,False,1,12,False,11,16,1,35,1,32,1.4262311428571428,0.006374993006798877,True,False,1,1,128,1.4283431422136617,25
313,128,256,1,512,0.4363973690789666,512,1024,RS,256,True,True,False,False,1,10,True,30,29,8,35,1,1,0.4374562,0.0031960425064221473,True,False,1,32,1024,0.43851503092103344,30
314,1,64,64,256,0.35283157833953915,1,512,RS,256,False,False,True,False,1,17,False,28,19,1,35,1,8,0.3528941428571428,0.00018884871388149011,True,False,8,8,1,0.3529567073747465,4
315,16,128,16,64,0.3664429674344234,64,256,RS,64,True,False,False,False,24,18,False,1,29,1,35,1,1,0.36775445714285715,0.003958683838585441,True,False,1,32,1024,0.3690659468512909,18
316,256,1,16,256,0.413540372180728,256,1,RS,64,True,True,True,True,27,18,False,1,23,1,35,1,8,0.41516739999999996,0.004911124114555791,True,False,1,32,2048,0.41679442781927195,20
317,256,512,16,128,0.22557342260009755,512,1,RS,64,False,False,True,True,8,16,False,1,19,32,35,1,1,0.22767385714285715,0.006340085038379024,True,True,8,8,1,0.22977429168561675,25
318,64,16,64,1,0.2718295590599342,1024,512,RS,128,False,False,False,True,1,8,False,21,24,1,35,1,32,0.27502991428571427,0.009660155492304989,True,True,32,1,1024,0.2782302695114943,6
319,32,16,128,128,1.4197093308794202,1024,512,RS,2048,False,True,True,False,1,25,False,12,30,1,35,1,32,1.4223337142857144,0.007921605568034194,True,False,8,1,512,1.4249580976920087,18
320,256,32,64,1,0.12796137311894518,1,2048,RS,512,True,True,True,False,28,14,True,1,30,1,35,1,8,0.1308998857142857,0.008869793064976778,True,True,1,32,1024,0.13383839830962624,4
321,128,16,256,32,1.4286894852070344,256,512,RS,2048,True,False,False,True,1,15,True,21,2,8,35,1,1,1.4308851428571427,0.006627512513941345,True,False,1,32,128,1.433080800507251,7
322,512,512,128,32,0.15946818004430546,1,2048,RS,1,False,False,False,False,9,12,False,1,24,8,35,1,1,0.16522774285714284,0.01738503022774455,True,True,1,32,256,0.17098730566998022,5
323,16,128,512,32,0.31357675763313636,512,1,RS,512,False,True,True,False,8,24,True,1,22,8,35,1,1,0.31420551428571425,0.0018978790172404657,True,False,1,8,1,0.31483427093829214,29
324,16,512,16,64,0.4131522691442908,64,2048,RS,1024,False,True,False,False,30,11,False,1,6,1,35,1,32,0.4147277428571429,0.004755509925146119,True,False,8,1,64,0.416303216569995,23
325,512,512,64,32,0.30123433164883956,1024,512,RS,1024,False,False,False,True,17,18,False,1,12,8,35,1,8,0.3027629142857143,0.004613970923008439,True,False,8,1,2048,0.304291496922589,9
326,64,1,512,512,0.13351516957225756,128,2048,RS,1,False,True,False,False,1,1,True,30,19,8,35,1,1,0.13639437142857144,0.008690765763024287,True,True,1,8,512,0.13927357328488532,5
327,1,512,32,256,0.18302748995210422,256,1,RS,1,True,False,True,False,8,12,False,1,15,1,35,1,32,0.18598391428571429,0.008923858993479795,True,True,32,1,1024,0.18894033861932436,21
328,16,16,256,512,0.41116933715695747,256,128,RS,1024,True,False,True,True,1,20,False,16,7,1,35,1,8,0.4129340285714286,0.005326656654362974,True,False,32,1,1,0.4146987199858997,27
329,32,32,256,64,0.4532979043494576,2048,2048,RS,256,True,True,False,False,29,21,True,1,25,8,35,1,1,0.45667465714285715,0.010192605114753837,True,True,8,8,1,0.4600514099362567,10
330,32,16,32,256,0.1962981695716771,1,1024,RS,2048,True,True,True,False,1,21,True,27,22,8,35,1,1,0.20057720000000004,0.01291609723849607,True,True,1,32,2048,0.204856230428323,22
331,1,512,16,128,0.20126791321586893,2048,1,RS,1024,False,True,True,True,7,27,True,1,9,1,35,1,1,0.20424714285714285,0.008992695982670313,True,True,8,1,256,0.20722637249841677,15
332,16,128,64,128,0.32485099936414,64,128,RS,1024,False,False,False,True,25,27,True,1,15,8,35,1,1,0.32625382857142854,0.004234388783592298,True,False,8,1,256,0.32765665777871705,8
333,64,1,256,16,0.3050236750145525,128,256,RS,1024,True,True,False,False,2,2,True,1,17,8,35,1,8,0.3050742571428572,0.00015268030892912865,True,False,1,8,1024,0.30512483927116185,15
334,1,1,64,256,0.2885016635481774,1,64,RS,512,False,False,True,True,16,4,False,1,4,8,35,1,1,0.28937425714285714,0.0026338919312124615,True,False,1,8,512,0.29024685073753687,21
335,16,256,16,16,0.38611184229406315,64,2048,RS,64,False,False,True,False,1,6,False,12,14,1,35,1,32,0.3878841142857143,0.005349538350023049,True,False,32,1,128,0.38965638627736543,2
336,16,32,128,16,0.14990296282364787,512,2048,RS,256,False,False,False,True,24,13,False,1,1,1,35,1,1,0.15449628571428572,0.013864777569843103,True,True,1,1,512,0.15908960860492358,9
337,16,256,256,16,0.34190365459399374,1,256,RS,1,False,False,True,True,1,23,True,17,27,8,35,1,1,0.34202368571428565,0.00036230955757501226,True,False,1,32,1024,0.34214371683457756,20
338,512,64,16,128,0.5063128618473602,1024,128,RS,1024,False,True,False,True,1,27,True,4,9,1,35,1,32,0.5071287428571427,0.0024627070627126486,True,False,1,8,512,0.5079446238669252,17
339,16,16,32,32,0.30996662187269997,2048,2048,RS,64,False,False,False,True,20,24,True,1,17,32,35,1,1,0.3107958571428571,0.0025030164104576764,True,False,1,8,512,0.3116250924130143,3
340,16,1,512,32,0.17698506932114774,2048,1,RS,2048,False,False,True,False,1,7,False,27,23,1,35,1,8,0.18287422857142857,0.017776212346175622,True,True,8,1,2048,0.1887633878217094,13
341,1,16,16,16,0.307840645866917,2048,512,RS,2048,True,True,True,False,8,20,True,1,24,8,35,1,8,0.307921,0.00024254601919753604,True,False,1,8,1,0.308001354133083,1
342,128,256,32,64,0.37537359004556015,1024,2048,RS,256,False,True,False,False,5,4,False,1,2,1,35,1,8,0.3770696571428571,0.005119516656554082,True,False,1,8,2048,0.3787657242401541,24
343,256,1,64,128,0.18446120258029042,512,512,RS,2048,False,False,False,False,29,3,False,1,25,1,35,1,32,0.1882065142857143,0.011305086744777272,True,True,1,8,1,0.1919518259911382,30
344,1,1,64,16,1.52848692729541,64,512,RS,64,False,False,False,False,1,20,True,25,1,8,35,1,1,1.5296431428571429,0.0034899944915458515,True,False,1,32,64,1.5307993584188757,12
345,32,256,32,128,0.2959579646923418,256,2048,RS,128,False,True,True,False,1,16,True,23,27,1,35,1,8,0.2968914571428571,0.0028177129058141906,True,False,1,1,512,0.29782494959337236,2
346,512,16,64,64,0.14416076132598954,1024,512,RS,2048,True,True,False,True,27,2,False,1,7,1,35,1,1,0.14834920000000001,0.012642649333110522,True,True,8,8,1,0.1525376386740105,13
347,32,1,128,16,0.4982195140116097,2048,1,RS,128,True,True,True,False,1,24,False,25,18,32,35,1,1,0.5046010571428572,0.019262455127516634,True,True,1,1,64,0.5109826002741047,17
348,256,256,16,16,1.2240528409234335,256,256,RS,128,True,True,True,False,28,30,False,1,29,8,35,1,1,1.2262405714285713,0.006603584716049381,True,False,1,32,2048,1.2284283019337092,4
349,16,16,1,16,0.22582116849798836,64,2048,RS,2048,False,False,True,True,27,24,False,1,2,8,35,1,8,0.22841931428571427,0.007842408273597841,True,True,8,1,512,0.23101746007344018,25
350,32,32,64,512,0.40938320553637286,64,256,RS,512,False,False,True,False,25,15,True,1,29,1,35,1,1,0.41186911428571427,0.007503624867913329,True,False,1,32,512,0.41435502303505567,21
351,1,1,256,16,0.396202687736102,2048,64,RS,2048,False,True,True,False,1,2,False,2,20,32,35,1,1,0.3971627142857143,0.002897805115910304,True,False,1,32,256,0.3981227408353266,14
352,512,1,256,512,0.2728099425052288,1024,64,RS,2048,True,False,True,False,1,23,False,5,10,1,35,1,32,0.2762739142857143,0.010455872445312871,True,True,1,8,2048,0.2797378860661998,29
353,1,512,256,1,1.3626653542524694,2048,1024,RS,512,False,True,True,True,23,25,False,1,6,1,35,1,1,1.3641257142857142,0.004408043482877505,True,False,8,8,256,1.365586074318959,9
354,32,128,1,64,0.1948952629352454,256,512,RS,1024,False,True,False,True,1,7,False,25,20,8,35,1,8,0.19976734285714284,0.014706195498968372,True,True,1,1,512,0.2046394227790403,10
355,128,128,1,32,0.41351632480160827,256,128,RS,128,False,False,False,False,28,7,False,1,19,1,35,1,8,0.4160468857142857,0.007638405793924091,True,False,1,32,64,0.41857744662696317,3
356,16,128,512,1,0.20779279614048068,64,2048,RS,1024,True,False,True,True,1,23,False,6,3,8,35,1,8,0.20941642857142861,0.004900875258771722,True,True,32,1,512,0.21104006100237654,26
357,64,128,16,64,1.1057838686805135,1024,1,RS,2048,False,True,False,True,1,17,False,10,26,8,35,1,1,1.107574857142857,0.005406033333985564,True,False,32,1,256,1.1093658456052005,17
358,512,256,128,16,0.11705364679542969,1,1,RS,1,False,True,True,False,1,15,True,27,8,1,35,1,1,0.12125097142857144,0.012669471276566953,True,True,8,1,256,0.1254482960617132,25
359,512,16,16,512,0.758492961332979,2048,1024,RS,1024,True,False,True,False,1,17,False,12,13,8,35,1,1,0.7768030571428572,0.05526835620546243,True,True,1,1,512,0.7951131529527354,24
360,128,1,32,128,1.5893467704957078,1,1,RS,2048,True,False,True,False,1,21,True,1,14,8,35,1,1,1.589492857142857,0.00044095721482487134,True,False,8,1,512,1.5896389437900063,21
361,256,1,32,128,1.241647301055842,1024,1024,RS,128,True,True,True,False,9,18,False,1,22,32,35,1,1,1.2435825714285713,0.00584154301673167,True,False,32,1,128,1.2455178418013007,10
362,64,32,512,32,0.3132207909495504,256,1,RS,2048,False,True,True,True,2,2,False,1,19,1,35,1,1,0.31419751428571424,0.002948203756976957,True,False,1,8,256,0.3151742376218781,2
363,1,512,64,256,0.3371193916629832,1,512,RS,2048,False,False,False,True,11,1,True,1,14,1,35,1,1,0.33742042857142857,0.000908668925586503,True,False,1,32,1024,0.3377214654798739,2
364,64,16,32,128,0.13845926035856448,64,512,RS,256,False,False,True,False,30,15,True,1,9,1,35,1,1,0.14207925714285716,0.01092682822713463,True,True,8,1,1,0.14569925392714983,1
365,16,256,1,256,0.35999693206871547,64,512,RS,128,False,True,True,False,1,30,False,20,22,1,35,1,32,0.36159631428571426,0.004827676872672687,True,False,1,1,2048,0.36319569650271305,30
366,1,1,32,128,0.34343378548689113,1024,64,RS,64,False,True,True,False,1,7,False,1,3,8,35,1,1,0.3444731142857143,0.00313717606201527,True,False,1,32,512,0.3455124430845375,12
367,1,1,32,256,0.3090819370423333,512,128,RS,1,True,True,True,False,25,3,True,1,23,8,35,1,1,0.3101704,0.003285485727951261,True,False,32,1,256,0.31125886295766675,5
368,1,256,1,512,0.5171860094183958,2048,256,RS,1024,True,False,False,True,1,6,False,17,11,1,35,1,8,0.5190431714285714,0.005605775773945574,True,False,1,32,1024,0.520900333438747,13
369,128,16,64,64,0.40758447874834086,1,1024,RS,128,False,True,True,True,1,10,False,19,7,1,35,1,8,0.40976022857142863,0.006567421464365774,True,False,1,1,1024,0.4119359783945164,20
370,1,512,1,128,0.547182081847124,256,2048,RS,1024,False,True,False,False,27,16,True,1,4,1,35,1,1,0.5484892857142857,0.003945747183063439,True,False,1,32,2048,0.5497964895814473,22
371,16,128,64,256,0.13921000076324946,128,512,RS,64,False,True,True,True,1,24,False,25,9,32,35,1,1,0.1427654285714286,0.010731929128368609,True,True,8,8,2048,0.14632085637960773,27
372,256,128,128,1,0.3069317408690489,256,1024,RS,1,False,False,True,True,1,12,True,8,10,8,35,1,8,0.30847137142857145,0.004647318674466049,True,False,8,8,128,0.310011001988094,28
373,512,128,128,32,1.4013337523749225,512,512,RS,1,False,True,False,False,7,3,False,1,15,1,35,1,32,1.4032162857142858,0.00568235820549095,True,False,1,8,2048,1.405098819053649,20
374,64,16,16,128,1.350168110664668,256,1024,RS,1024,True,False,False,True,11,17,True,1,24,8,35,1,1,1.3524437142857142,0.006868826510595039,True,False,1,32,256,1.3547193179067605,7
375,16,512,128,64,0.3378148952785471,1,512,RS,1,False,True,True,True,1,3,True,11,14,8,35,1,1,0.3390802571428571,0.003819448623953518,True,False,32,1,1024,0.34034561900716714,8
376,16,256,256,64,0.1288769185217574,1024,1,RS,1024,True,True,True,False,1,1,True,11,19,1,35,1,8,0.13592294285714288,0.02126816740032303,True,True,1,32,512,0.14296896719252836,21
377,256,128,128,64,0.2873377282994685,512,256,RS,512,True,False,False,True,29,22,False,1,25,8,35,1,8,0.2891370285714286,0.005431122228078329,True,False,1,8,128,0.29093632884338866,13
378,16,32,1,128,0.1563890920224621,2048,64,RS,256,False,True,False,True,1,14,True,28,23,8,35,1,8,0.15925225714285715,0.008642359460712295,True,True,1,1,1,0.1621154222632522,24
379,16,1,128,1,0.29710280149684615,256,512,RS,1024,False,True,True,True,19,30,True,1,28,1,35,1,8,0.2983637142857143,0.0038060192520452097,True,False,1,32,256,0.29962462707458243,13
380,64,512,512,1,0.49823109600684323,64,1024,RS,2048,False,False,False,True,21,22,True,1,10,1,35,1,32,0.49891917142857145,0.002076930557828258,True,False,8,8,1,0.49960724685029967,16
381,64,32,16,512,0.30356460707810556,256,1024,RS,512,True,False,False,False,16,2,False,1,7,8,35,1,1,0.3047819714285714,0.0036745698794802737,True,False,1,32,1,0.3059993357790372,25
382,16,256,128,256,0.35737315686627263,256,256,RS,1,False,True,True,True,1,27,True,18,27,8,35,1,1,0.3584209714285715,0.0031627900294853985,True,False,8,1,2048,0.35946878599087034,27
383,128,256,128,64,0.32073248140382743,1024,512,RS,1,True,False,True,False,1,20,False,8,6,8,35,1,8,0.3207858,0.00016094023735536335,True,False,1,1,1024,0.3208391185961726,25
384,16,1,128,128,0.25135162085173823,256,1,RS,1,False,True,False,True,15,5,True,1,21,1,35,1,8,0.2514110857142857,0.00017949251817731324,True,False,8,1,512,0.2514705505768332,27
385,256,128,32,16,0.12191278093854001,1024,1024,RS,1,False,True,True,True,1,8,False,22,24,1,35,1,1,0.128293,0.019258458471168305,True,True,1,8,512,0.13467321906145996,7
386,1,512,64,1,0.11747631259562819,128,1,RS,128,False,True,False,False,23,3,False,1,21,8,35,1,1,0.12142725714285714,0.01192578197578161,True,True,1,1,64,0.1253782016900861,7
387,64,1,32,32,0.5117214546870854,256,1024,RS,256,True,True,True,False,14,29,True,1,25,1,35,1,1,0.512476,0.002277567499391781,True,False,32,1,512,0.5132305453129147,10
388,512,512,128,32,0.14113355274595618,1,1,RS,512,True,True,True,False,1,20,True,18,18,8,35,1,8,0.14776151428571427,0.020006260103665307,True,True,8,1,1024,0.15438947582547236,13
389,1,128,64,256,0.15855054115385317,1,1024,RS,1,True,True,False,False,1,16,True,2,18,32,35,1,1,0.1643530857142857,0.017514769064782238,True,True,1,8,512,0.17015563027471822,11
390,128,256,256,16,0.5109236029452627,2048,256,RS,256,False,True,False,True,29,29,False,1,19,32,35,1,1,0.5258304857142857,0.04499588179909765,True,True,8,8,2048,0.5407373684833087,25
391,16,32,64,128,0.35437976913295927,512,2048,RS,128,False,False,True,False,1,1,True,22,4,1,35,1,1,0.35565620000000003,0.0038528600048720733,True,False,8,1,256,0.3569326308670408,30
392,64,128,16,64,0.10504277571666397,256,512,RS,512,True,True,True,False,1,5,True,20,17,1,35,1,1,0.10903631428571428,0.012054350476716286,True,True,32,1,1024,0.11302985285476459,30
393,1,32,16,32,0.11034023767969765,64,128,RS,256,True,False,False,False,1,6,False,14,12,8,35,1,1,0.11349188571428571,0.009513134612648312,True,True,1,32,512,0.11664353374887378,19
394,16,64,1,64,0.11783405542578464,128,2048,RS,128,True,False,True,True,1,27,True,25,16,1,35,1,8,0.12167125714285716,0.011582453392568451,True,True,8,8,1024,0.1255084588599297,14
395,16,256,32,32,0.21305356590625224,512,1024,RS,1024,True,True,True,False,1,20,True,17,2,32,35,1,1,0.2166552,0.010871401115640193,True,True,1,32,1024,0.22025683409374774,6
396,1,16,256,1,0.1987060805687225,1,512,RS,1024,True,True,False,False,1,28,False,28,6,8,35,1,1,0.20470202857142855,0.018098550299458817,True,True,32,1,1024,0.2106979765741346,1
397,64,128,512,64,0.18761400463462674,256,1,RS,512,True,False,True,False,1,27,False,15,4,32,35,1,1,0.19094817142857143,0.01006406082903975,True,True,8,1,1024,0.19428233822251612,1
398,1,32,1,32,0.16862168555435703,128,512,RS,256,False,False,False,False,6,18,True,1,18,8,35,1,8,0.17205657142857142,0.010368077698357767,True,True,8,8,256,0.1754914573027858,16
399,1,256,512,256,1.2437460441326278,256,1,RS,512,True,False,False,True,17,15,False,1,11,8,35,1,1,1.2446008571428573,0.0025802218857284087,True,False,8,1,2048,1.2454556701530868,3
400,64,128,512,1,0.17095957555506516,512,256,RS,512,False,True,False,True,17,18,False,1,25,1,35,1,8,0.17501082857142855,0.012228559430367944,True,True,1,32,1024,0.17906208158779194,7
401,16,64,32,16,0.3450563143946364,256,1024,RS,2048,True,True,True,False,24,18,True,1,28,8,35,1,8,0.3462659142857143,0.003651133142084043,True,False,32,1,256,0.3474755141767922,5
402,128,64,256,1,0.3953099939800773,256,128,RS,512,False,True,False,False,25,9,True,1,30,32,35,1,1,0.40103848571428574,0.017291243310451232,True,False,1,1,1024,0.40676697744849416,28
403,32,16,16,16,0.40715393169586317,2048,512,RS,64,True,True,False,True,1,14,False,2,30,1,35,1,1,0.4091476857142856,0.006018073767631389,True,False,8,8,128,0.41114143973270806,1
404,32,512,128,1,1.0522892614739925,512,2048,RS,512,False,True,False,True,11,22,False,1,20,1,35,1,1,1.0544319999999998,0.006467778068460366,True,False,1,1,256,1.0565747385260071,6
405,1,256,128,32,1.5316244253296112,1,1,RS,1024,True,False,False,True,22,28,True,1,4,8,35,1,1,1.5339951428571428,0.007155924367335113,True,False,32,1,128,1.5363658603846744,21
406,64,256,32,16,0.31195067586376896,128,256,RS,256,False,False,True,True,7,16,True,1,3,8,35,1,8,0.3131328857142857,0.0035684573039054175,True,False,1,8,64,0.31431509556480247,22
407,1,256,32,128,0.2320465059146972,512,2048,RS,512,True,False,True,False,28,20,True,1,4,8,35,1,1,0.23481314285714286,0.008350992677153867,True,True,1,32,1024,0.23757977979958853,13
408,128,128,64,1,0.11505048305900693,256,1024,RS,1024,True,False,True,False,1,5,False,19,22,8,35,1,1,0.11869454285714287,0.010999461556543464,True,True,1,8,1024,0.12233860265527881,29
409,1,256,64,512,0.17988153118962147,64,512,RS,512,True,False,True,False,1,26,False,24,24,32,35,1,1,0.18506734285714288,0.015653183327440107,True,True,1,32,1,0.1902531545246643,27
410,32,128,64,16,0.1796724099003447,128,1024,RS,128,False,True,False,False,1,9,False,15,24,32,35,1,1,0.1816599142857143,0.005999209478263086,True,True,1,32,128,0.1836474186710839,28
411,32,1,1,16,0.35604680677336453,1024,2048,RS,1,True,False,False,False,21,17,False,1,1,1,35,1,8,0.3561566571428571,0.0003315793327056901,True,False,8,8,512,0.3562665075123497,20
412,1,256,64,1,0.1947710340988,512,2048,RS,2048,False,True,False,True,1,13,False,23,9,1,35,1,32,0.1984811142857143,0.011198741691487178,True,True,8,8,2048,0.2021911944726286,25
413,256,64,16,64,1.5875831810356316,1024,512,RS,1,True,True,True,True,18,21,True,1,12,8,35,1,1,1.587824857142857,0.0007294905127301431,True,False,1,32,1,1.5880665332500825,16
414,16,1,256,16,0.1605336334848879,1024,512,RS,1,False,True,False,True,1,25,True,22,14,8,35,1,1,0.1637575714285714,0.009731339065941879,True,True,8,1,512,0.1669815093722549,2
415,512,256,64,128,0.40894505139189835,2048,512,RS,2048,False,False,True,False,1,21,False,20,2,1,35,1,8,0.4098324857142857,0.002678688126372191,True,False,1,1,512,0.41071992003667307,1
416,16,32,64,256,0.1303760186660056,128,128,RS,256,True,True,False,True,3,26,False,1,23,8,35,1,1,0.13338188571428572,0.00907310002392135,True,True,8,8,1,0.13638775276256584,5
417,32,1,128,1,0.13764170654063754,1024,256,RS,128,True,False,False,True,1,15,True,1,14,1,35,1,1,0.14121788571428567,0.010794566367976672,True,True,8,8,512,0.1447940648879338,13
418,64,1,512,512,0.1805526504522898,64,2048,RS,1024,True,False,True,False,9,4,False,1,13,1,35,1,32,0.18495937142857144,0.01330152649904882,True,True,1,32,1024,0.18936609240485308,30
419,64,1,16,16,0.15775152203357032,256,64,RS,64,False,False,True,False,1,11,False,7,30,1,35,1,1,0.1609229142857143,0.009572731813023995,True,True,1,8,128,0.1640943065378583,15
420,1,1,512,16,0.18404069182159094,512,256,RS,2048,True,True,True,True,30,6,False,1,24,1,35,1,32,0.1884511142857143,0.013312699305059768,True,True,1,8,512,0.19286153674983764,3
421,256,128,32,64,0.27829267352463266,1024,128,RS,128,True,False,False,True,10,8,False,1,4,1,35,1,32,0.28273551428571425,0.013410552751730217,True,True,8,1,64,0.28717835504679584,19
422,128,16,1,16,0.11683695997091367,128,512,RS,64,True,False,False,True,23,26,True,1,13,1,35,1,1,0.12057905714285713,0.011295383792740563,True,True,8,8,256,0.12432115431480059,24
423,128,128,32,512,0.1322233917952084,1024,2048,RS,128,False,True,True,True,1,12,True,10,6,1,35,1,32,0.13540057142857143,0.009590200812095984,True,True,1,1,1,0.13857775106193446,30
424,32,256,256,64,0.11639600595785489,1,256,RS,1024,True,False,False,True,1,10,True,20,8,1,35,1,1,0.12109782857142858,0.014192280025192197,True,True,8,8,1,0.12579965118500228,1
425,32,64,1,256,0.39993705890327286,256,512,RS,128,False,False,True,True,1,20,False,20,9,1,35,1,8,0.4019299714285714,0.0060155337513365685,True,False,32,1,1024,0.40392288395386994,10
426,1,256,128,16,0.31682775638393634,128,256,RS,512,True,True,True,True,14,4,True,1,19,8,35,1,8,0.3187014285714285,0.005655611141844454,True,False,32,1,256,0.3205751007589207,24
427,128,64,16,512,0.30714388865681086,1024,1,RS,1,False,True,True,True,1,30,False,18,24,32,35,1,1,0.3118736285714286,0.014276547379902896,True,True,32,1,1024,0.3166033684860463,7
428,64,1,32,256,0.11664878274643685,1024,512,RS,2048,False,False,True,False,1,6,True,23,30,8,35,1,1,0.11989088571428569,0.009786169528680852,True,True,1,8,512,0.12313298868213453,30
429,64,256,32,128,0.442904488919084,1024,1024,RS,128,True,False,False,True,1,23,True,22,24,1,35,1,1,0.44470051428571433,0.00542123704581701,True,False,1,8,1,0.44649653965234465,30
430,64,512,32,64,1.330573706323863,512,1024,RS,512,True,True,True,True,13,27,True,1,29,8,35,1,1,1.3328308571428573,0.006813127400804383,True,False,1,8,1024,1.3350880079618517,30
431,128,1,128,64,0.49981604014041464,2048,128,RS,256,False,False,True,False,23,1,False,1,27,1,35,1,32,0.5050901142857143,0.01591960039658467,True,True,1,32,256,0.5103641884310139,29
432,256,16,128,1,0.4207717700506866,512,64,RS,1,True,True,False,True,22,13,False,1,28,1,35,1,8,0.42258937142857145,0.005486363448643582,True,False,1,32,512,0.4244069728064563,5
433,512,16,32,128,0.1884509382712303,512,1,RS,2048,False,False,True,True,2,16,False,1,5,32,35,1,1,0.1937290857142857,0.015931895497256758,True,True,1,1,512,0.19900723315734112,8
434,128,128,32,1,0.3446021449077103,512,256,RS,1,False,True,True,True,1,13,False,24,4,32,35,1,1,0.3458956,0.003904247007701083,True,False,1,1,1024,0.34718905509228976,4
435,32,16,16,64,0.2971325723911388,256,64,RS,2048,True,False,True,False,1,29,False,21,1,8,35,1,8,0.2987038571428572,0.004742865698787467,True,False,1,8,64,0.30027514189457555,6
436,256,256,512,512,0.5495149534559874,1024,256,RS,1,True,True,False,True,1,12,True,14,6,1,35,1,32,0.5511514,0.004939554191567146,True,False,8,1,2048,0.5527878465440125,6
437,256,64,128,16,0.14891993729620107,1024,1,RS,1,True,True,False,True,2,1,False,1,6,8,35,1,1,0.15315945714285714,0.01279683598917629,True,True,8,8,2048,0.15739897698951322,14
438,64,128,16,64,0.3202947836182315,1,128,RS,512,True,False,False,False,1,1,False,8,18,1,35,1,1,0.3216715142857143,0.004155611293326708,True,False,8,8,2048,0.32304824495319706,1
