id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
16494,True,30,0.1238889269742616,1,256,512,512,29,1,20,30,2048,2048,256,0.12304187302573844,0.0011835690826197424,8,0.12346540000000002,1
16495,True,30,0.1172237222375966,1,1,64,512,1,30,10,30,512,1024,256,0.11352514442907007,0.005167938065181851,8,0.11537443333333333,8
16496,True,30,0.11731903110288074,8,64,32,512,1,21,30,30,1,1,512,0.11648056889711929,0.0011715640372311422,8,0.11689980000000001,1
16497,True,30,0.1175872126722897,1,64,1,512,28,1,15,30,1,1,1,0.11479352066104363,0.003903561864787366,8,0.11619036666666667,8
16498,True,30,0.11964564932442412,8,128,1,512,1,1,4,30,2048,2048,128,0.11562548400890924,0.0056172849235393285,8,0.11763556666666668,1
16499,True,30,0.11726371023041934,1,1,16,512,29,1,30,30,1,2048,256,0.11608415643624731,0.001648163501867727,8,0.11667393333333333,8
16500,True,30,0.1208310599854157,8,1,1,512,10,1,1,30,512,2048,2048,0.11709054001458431,0.00522654288799011,8,0.1189608,1
16501,True,30,0.11133025978767874,1,1,256,512,25,12,1,30,2048,2048,1,0.10801514021232125,0.004632140658126289,8,0.1096727,8
16502,True,30,0.12304380496609728,1,128,1,512,5,1,1,30,512,256,2048,0.119064328367236,0.00556043151163249,8,0.12105406666666664,1
16503,True,30,0.11671188093149723,1,512,512,512,26,11,1,30,512,512,512,0.11297111906850274,0.005226880878369687,8,0.11484149999999999,1
16504,True,30,0.11720744239279846,1,1,16,512,11,30,1,30,1,256,1,0.11506675760720148,0.002991129823884835,8,0.11613709999999997,1
16505,True,30,0.12123387296224623,1,1,1,512,19,19,1,30,2048,1,128,0.11786779370442045,0.004703345455335194,8,0.11955083333333334,1
16506,True,30,0.12217156657549882,1,1,1,512,28,1,1,30,512,2048,512,0.12049343342450114,0.0023448170184472822,8,0.12133249999999998,1
16507,True,30,0.12351460614181334,1,512,1,512,1,10,1,30,512,1,512,0.1197303938581867,0.005287593155995772,8,0.12162250000000002,8
16508,True,30,0.11457608594926649,1,512,512,512,4,29,1,30,1024,1,1,0.11114438071740015,0.004795043125863301,8,0.11286023333333332,8
16509,True,30,0.11999411375311705,1,64,512,512,14,30,1,30,1,2048,1024,0.11887548624688296,0.0015630325950962535,8,0.11943480000000001,1
16510,True,30,0.11774083508873316,1,64,512,512,1,15,1,30,1,1024,256,0.11389516491126682,0.005373466863518684,8,0.11581799999999999,8
16511,True,30,0.11403238476254711,1,256,32,512,30,30,1,30,2048,2048,2048,0.11269388190411957,0.0018702593890212729,8,0.11336313333333334,8
16512,True,30,0.11754381720812199,1,1,256,512,4,1,1,30,1,1,2048,0.11401378279187802,0.00493243624321018,8,0.1157788,8
16513,True,30,0.11991856962000144,1,512,32,512,16,4,1,30,1,2048,1,0.1165338303799986,0.004729418621071022,8,0.11822620000000002,1
16514,True,30,0.13125336295253134,1,16,64,512,2,27,1,30,512,2048,512,0.1296101037141353,0.002296088499068699,8,0.13043173333333333,1
16515,True,30,0.11866114997635634,1,64,1,512,5,29,1,30,512,512,1,0.11739738335697701,0.0017658321538457605,8,0.11802926666666667,1
16516,True,30,0.11837006732287174,1,16,512,512,30,1,1,30,512,512,64,0.1146948660104616,0.005135274622538592,8,0.11653246666666667,8
16517,True,30,0.11385280443862315,1,128,32,512,7,30,1,30,2048,256,256,0.1128103955613768,0.0014565340504087098,8,0.11333159999999998,8
16518,True,30,0.1289738610802312,1,1,32,512,1,1,1,30,2048,1024,1,0.1279920055864355,0.0013719241945368416,8,0.12848293333333335,1
16519,True,30,0.11723365488263945,1,64,16,512,17,8,1,30,512,1,1024,0.11290307845069386,0.006051015267337834,8,0.11506836666666666,8
16520,True,30,0.11686915946449872,1,64,256,512,9,5,1,30,2048,2048,2048,0.11598230720216798,0.0012391783550222122,8,0.11642573333333335,1
16521,True,30,0.11317467617444636,1,1,64,512,17,20,1,30,512,512,2048,0.11225592382555365,0.0012837516153835996,8,0.1127153,8
16522,True,30,0.11882808761991875,1,32,128,512,30,20,1,30,2048,1,1,0.11768411238008125,0.001598450402733848,8,0.1182561,1
16523,True,30,0.12229650148747494,1,512,16,512,29,1,1,30,1,128,2048,0.12147083184585843,0.0011536892803331211,8,0.12188366666666668,1
16524,True,30,0.11363304262118992,1,128,512,512,18,21,1,30,2048,512,1,0.11287949071214337,0.0010529208242893776,8,0.11325626666666665,8
16525,True,30,0.11415178129848848,1,32,128,512,18,1,1,30,1,1,1,0.11102288536817821,0.004371934623888553,8,0.11258733333333334,8
16526,True,30,0.11508970689216938,1,1,512,512,18,2,1,30,2048,1,1024,0.11115942644116394,0.00549169086094822,8,0.11312456666666666,8
16527,True,30,0.11316391139634141,1,512,64,512,18,24,1,30,512,1,2048,0.11252435527032531,0.0008936371274491435,8,0.11284413333333336,8
16528,True,30,0.11647301307875818,1,512,512,512,18,18,1,30,512,512,1,0.11280652025457516,0.005123106451384963,8,0.11463976666666667,8
16529,True,30,0.1119121568154592,1,16,1,512,18,30,1,30,1024,1,1,0.11084737651787417,0.0014877931236865203,8,0.11137976666666669,8
16530,True,30,0.11232044549197844,1,1,64,512,18,30,1,30,1,2048,256,0.11133315450802155,0.0013795190804527966,8,0.11182679999999999,8
16531,True,30,0.10979657389426009,1,256,512,512,18,30,1,30,2048,1024,2048,0.10625169277240659,0.004953181204931724,8,0.10802413333333334,8
16532,True,30,0.11744381345747827,1,1,512,512,18,21,1,30,512,2048,256,0.11424611987585508,0.004468064006430027,8,0.11584496666666667,8
16533,True,30,0.11310980344774398,1,512,1,512,18,3,1,30,2048,512,512,0.11218532988558934,0.0012917457356444242,8,0.11264756666666666,8
16534,True,30,0.11497382577792456,1,1,128,512,18,14,1,30,2048,128,2048,0.11398050755540881,0.0013879408028522771,8,0.11447716666666669,8
16535,True,30,0.11220166574407611,1,32,1,512,18,26,1,30,1,256,2048,0.11092800092259053,0.0017796626849552767,8,0.11156483333333332,8
16536,True,30,0.1125562239406374,1,32,1,512,18,6,1,30,512,2048,2048,0.1115121760593626,0.001458824193200355,8,0.1120342,8
16537,True,30,0.11225584711117892,1,64,32,512,18,2,1,30,512,128,256,0.11186381955548774,0.0005477711251568077,8,0.11205983333333333,8
16538,True,30,0.11189994053980444,1,128,1,512,18,19,1,30,2048,1,256,0.11109352612686225,0.001126784390299324,8,0.11149673333333335,8
16539,True,30,0.11561661734605207,1,128,64,512,18,20,1,30,2048,2048,1,0.11204351598728125,0.004992612695662352,8,0.11383006666666666,8
16540,True,30,0.11501261625179618,1,1,1,512,18,19,1,30,1,2048,1,0.11427638374820379,0.0010287208157059272,8,0.11464449999999998,8
16541,True,30,0.11806957416088923,1,64,512,512,18,18,1,30,1,1,128,0.11506282583911079,0.004201260567972426,8,0.11656620000000001,8
16542,True,30,0.11549770518376003,1,512,512,512,18,1,1,30,1,2048,2048,0.1148182281495733,0.0009494176981474258,8,0.11515796666666667,8
16543,True,30,0.11671798195427725,1,64,1,512,18,30,1,30,2048,256,2048,0.11285341804572276,0.00539986664125452,8,0.1147857,8
16544,True,30,0.1734268680110664,32,64,64,32,13,1,14,16,1,1,256,0.1690756653222669,0.006079835863647052,1,0.17125126666666665,1
16545,True,30,0.1209580786813818,1,128,32,16,30,1,5,30,128,1,256,0.11980145465195151,0.0016161242667429869,8,0.12037976666666665,8
16546,False,1,inf,32,128,1,1,28,17,1,27,1,256,1024,inf,inf,1,inf,1
16547,True,30,0.20749131486848085,1,512,1,64,26,20,1,9,256,512,1,0.20261861846485243,0.006808507087868496,1,0.20505496666666664,1
16548,True,30,0.16426505374403894,1,512,1,1,21,1,27,14,2048,256,512,0.16315414625596097,0.0015522455905343522,1,0.16370959999999996,1
16549,True,30,0.11325387352842112,8,64,256,256,30,30,1,1,2048,512,256,0.11315959313824553,0.00013173582993585665,8,0.11320673333333332,1
16550,True,30,0.21516297523243139,8,512,512,512,9,9,1,28,512,1,2048,0.20982862476756864,0.007453565734599782,1,0.2124958,8
16551,True,30,0.18424569245822858,1,512,32,32,18,18,1,11,1,2048,2048,0.1827014408751047,0.0021577473698795755,1,0.18347356666666664,32
16552,True,30,0.14204097630007428,1,128,256,16,3,1,2,14,1024,256,1,0.1375045570332591,0.00633863474618593,1,0.1397727666666667,32
16553,True,30,0.14007571376682146,1,1,32,256,19,1,18,29,1024,256,1,0.13554635289984526,0.006328772205745931,1,0.13781103333333336,32
16554,True,30,0.27230761396644265,1,256,1,1,1,29,14,11,2048,256,1,0.270876252700224,0.0020000083155382667,32,0.2715919333333333,1
16555,True,30,0.21449237801982338,32,1,64,1,30,1,2,8,512,1,1,0.2089512219801766,0.0077425304278812305,1,0.2117218,1
16556,True,30,0.11801238278295675,8,16,512,32,26,1,2,27,2048,2048,1,0.11408688388370988,0.005485009708185474,8,0.11604963333333332,1
16557,True,30,0.12207527299137928,8,1,1,1,25,1,19,1,512,128,128,0.12150219367528738,0.0008007506034271138,1,0.12178873333333333,8
16558,True,30,0.18871139606783421,1,16,32,1,18,20,1,13,128,512,1,0.18273633726549915,0.008348812820728201,1,0.18572386666666668,1
16559,True,30,0.1302150828190983,1,1,32,32,1,28,9,30,1,128,2048,0.1291959171809017,0.0014240568048126921,1,0.1297055,1
16560,True,30,0.25624271493415174,1,1,1,512,23,4,1,13,1,512,2048,0.25126701839918164,0.0069524268124319145,32,0.2537548666666667,1
16561,True,30,0.11833027694002553,8,1,32,1,1,23,29,18,64,256,256,0.11682638972664115,0.002101347160487502,8,0.11757833333333334,1
16562,True,30,0.22662737546704936,32,512,32,64,6,1,2,3,128,2048,512,0.22035662453295063,0.00876197666435301,1,0.223492,1
16563,True,30,0.1457854766439768,32,512,32,1,16,1,13,30,2048,2048,1,0.14112832335602318,0.00650733362881193,1,0.1434569,1
16564,True,30,0.14095088364462002,1,16,512,64,1,15,16,14,512,512,512,0.13696898302204671,0.005563818544449088,32,0.13895993333333337,1
16565,True,30,0.23559333224125947,1,1,256,64,1,7,1,29,1,512,256,0.22947820109207387,0.008544532702975761,1,0.23253576666666667,8
16566,True,30,0.10989014195610972,1,128,1,256,16,30,1,14,256,1024,2048,0.10629125804389031,0.005028638067111214,8,0.10809070000000001,8
16567,True,30,0.12064432115922738,1,32,512,16,1,3,18,1,1,2048,1024,0.11690621217410596,0.005223174072875182,8,0.11877526666666667,1
16568,True,30,0.12274520052780503,8,64,32,32,23,1,30,2,2048,512,2048,0.12137539947219499,0.0019139916431374507,8,0.12206030000000001,1
16569,True,30,0.2571560857042232,1,64,16,512,21,20,1,2,1,1024,64,0.25167498096244345,0.007658622124696379,32,0.25441553333333333,1
16570,True,30,0.21339731861780908,1,512,256,512,30,1,30,11,1,1024,1,0.21195401471552422,0.0020166954873973627,1,0.21267566666666665,8
16571,True,30,0.3874059605682078,8,128,128,32,1,1,1,16,1,2048,128,0.3798716394317923,0.010527534369135698,1,0.38363880000000006,1
16572,False,1,inf,1,256,1,512,1,27,14,1,2048,1,1024,inf,inf,1,inf,32
16573,True,30,0.11409550360855085,8,256,32,512,1,11,15,12,1024,2048,2048,0.11032856305811585,0.0052634597587729514,1,0.11221203333333335,8
16574,True,30,0.1861900871560543,1,64,512,1,17,30,1,17,256,1,512,0.18098291284394571,0.007275865409008057,1,0.1835865,32
16575,True,30,0.1148417308640016,1,512,256,1,1,14,30,27,1,1024,1,0.11168140246933175,0.00441585448645622,8,0.11326156666666667,8
16576,True,30,0.20696569665816428,1,16,1,1,1,28,30,29,512,2048,256,0.20134063667516905,0.0078597674863121,1,0.20415316666666666,1
16577,True,30,0.20510016344869414,8,256,1,512,1,17,1,15,2048,2048,1,0.19965956988463912,0.007602016783868754,1,0.20237986666666663,1
16578,True,30,0.12185554928350298,1,1,512,16,1,15,8,14,2048,1,64,0.1205615173831637,0.0018081211377805662,8,0.12120853333333334,8
16579,True,30,0.11753896163477878,1,1,128,1,2,1,2,12,2048,128,2048,0.11635183836522114,0.001658740156464136,8,0.11694539999999996,8
16580,True,30,0.22356037328546682,1,64,1,128,1,2,30,12,2048,1,2048,0.21934989338119978,0.0058832071397231026,32,0.2214551333333333,1
16581,True,30,0.12010005316309587,8,512,1,256,21,1,13,24,256,1,1,0.1172051468369041,0.004044986309000316,8,0.11865259999999998,1
16582,True,30,0.3043013020515941,1,512,128,32,28,25,1,30,1024,1,1024,0.30297003128173927,0.0018601541572915113,32,0.3036356666666667,1
16583,True,30,0.12095502786891064,1,32,1,512,1,20,14,29,1024,512,2048,0.1173709054644227,0.00500801215043343,8,0.11916296666666668,1
16584,True,30,0.11476904328021074,1,16,16,64,13,1,14,3,1024,256,128,0.11353955671978931,0.001717933412562897,8,0.11415430000000003,8
16585,True,30,0.13207540214176242,1,1,16,1,1,30,14,10,1024,512,1,0.13035806452490425,0.0023995965207138925,8,0.13121673333333334,1
16586,True,30,0.1275867565100901,1,256,512,32,24,1,14,11,1024,2048,1,0.12622357682324326,0.001904739756210513,8,0.12690516666666668,1
16587,True,30,0.11416028177247864,1,512,64,512,1,29,14,12,1024,1,1,0.11406691822752135,0.00013045474311039837,8,0.1141136,8
16588,True,30,0.11629538334003445,8,256,1,128,1,30,14,2,1024,256,256,0.11520061665996556,0.0015296924091681527,8,0.115748,1
16589,True,30,0.11988839000646871,1,32,512,512,20,1,14,29,1024,1,1,0.1183722099935313,0.0021185236077671315,8,0.11913030000000001,1
16590,True,30,0.11604152502430888,1,1,256,1,21,1,14,29,1024,1024,2048,0.11474714164235782,0.0018086122549869257,8,0.11539433333333335,8
16591,True,30,0.11906689574414063,1,512,512,64,1,11,14,3,1024,1024,1,0.11814103758919274,0.0012936803954437725,8,0.11860396666666669,1
16592,True,30,0.12120836631455166,1,512,64,512,1,18,14,30,1024,256,1,0.11971356701878168,0.0020886488213409386,8,0.12046096666666667,1
16593,True,30,0.11989106733770685,8,512,256,512,9,1,14,29,1024,2048,2048,0.11677833266229312,0.00434935287255472,8,0.11833469999999999,1
16594,True,30,0.12287198377128798,8,512,64,16,4,1,14,14,1024,2048,1,0.11829934956204531,0.0063892370558272125,8,0.12058566666666665,1
16595,True,30,0.10952509513251986,8,16,1,512,1,21,14,1,1024,2048,2048,0.10808943820081347,0.002006010550542765,8,0.10880726666666667,1
16596,True,30,0.11807131184839263,1,32,64,128,30,1,14,2,1024,128,2048,0.11670355481827403,0.0019111355731315594,8,0.11738743333333333,8
16597,True,30,0.11836463162058249,1,16,1,512,29,1,14,28,1024,2048,1,0.11536410171275084,0.0041925717205818,8,0.11686436666666666,8
16598,True,30,0.12273688269906499,8,1,32,256,17,1,14,2,1024,1,1024,0.11987338396760167,0.004001101196198643,8,0.12130513333333333,1
16599,True,30,0.12458952764592715,1,512,1,32,12,1,14,30,1024,128,1,0.12210227235407284,0.0034753848549477226,8,0.1233459,8
16600,True,30,0.11867658438009109,8,64,512,1,22,1,14,3,1024,512,1,0.11844941561990895,0.0003174177058703556,8,0.11856300000000002,1
16601,True,30,0.12286116849152212,1,16,1,32,1,13,14,17,1024,256,2048,0.1217014315084779,0.0016204739255333105,8,0.12228130000000001,1
16602,True,30,0.12239914759302221,1,256,512,1,1,13,14,1,1024,1,512,0.12092098574031114,0.002065401703193728,8,0.12166006666666668,8
16603,True,30,0.12344274516426522,1,128,1,1,1,2,14,18,1024,1,2048,0.12045252150240142,0.004178171039129706,8,0.12194763333333332,8
16604,True,30,0.11902843687990564,8,1,256,128,27,1,14,28,1024,1,128,0.11762336312009436,0.0019632773848847736,8,0.1183259,1
16605,True,30,0.11118336235605651,8,16,64,1,1,11,14,5,1024,2048,128,0.11046063764394344,0.0010098466880340468,8,0.11082199999999998,1
16606,True,30,0.12931781612587348,1,1,512,128,1,1,14,14,1024,512,1024,0.1283192505407932,0.0013952728223859624,8,0.12881853333333335,1
16607,True,30,0.12466391968713667,1,256,16,1,30,1,14,30,1024,128,512,0.12392594697953002,0.001031152362920027,8,0.12429493333333334,1
16608,True,30,0.11865080126631893,8,512,512,128,30,1,14,19,1024,1,2048,0.1172029987336811,0.002022981320559666,8,0.11792690000000002,1
16609,True,30,0.1218169084410389,1,64,512,256,1,17,14,26,1024,512,512,0.12033829155896111,0.0020660375053065546,8,0.12107760000000001,8
16610,True,30,0.12234925582902037,1,64,128,512,16,1,14,18,1024,512,512,0.12101594417097963,0.0018630058436122341,8,0.1216826,1
16611,True,30,0.12527156118143742,1,32,32,64,1,3,14,29,1024,64,1,0.12125930548522926,0.005606232993632079,8,0.12326543333333334,8
16612,True,30,0.12945642217545789,1,128,512,16,1,30,14,30,1024,2048,1024,0.12793944449120875,0.0021196381756223297,8,0.12869793333333332,1
16613,True,30,0.12474330747295623,1,64,64,32,1,28,14,1,1024,2048,2048,0.1211426925270438,0.005031056800845459,8,0.12294300000000001,8
16614,True,30,0.10820604666770224,8,256,64,512,1,16,14,1,1024,1024,1,0.1039498199989644,0.005947128046003007,8,0.10607793333333332,1
16615,True,30,0.11507782431805243,8,512,128,32,1,8,14,30,1024,1024,1,0.11266424234861423,0.00337244280883885,8,0.11387103333333333,1
16616,True,30,0.10942496714332821,8,1,512,64,1,16,14,5,1024,1,256,0.10843809952333848,0.0013789275236775703,8,0.10893153333333334,1
16617,True,30,0.1166485199790185,8,32,256,256,1,30,14,30,1024,1,1024,0.11242901335431481,0.005895819969454818,8,0.11453876666666665,1
16618,True,30,0.11072292981626856,8,512,512,64,1,14,14,12,1024,512,2048,0.10722827018373145,0.004883007868107526,8,0.1089756,1
16619,True,30,0.11854834191817858,8,1,16,128,1,1,14,12,1024,128,1024,0.11685879141515478,0.002360770222947493,8,0.11770356666666668,1
16620,True,30,0.11920738288258231,8,32,32,256,13,1,14,1,1024,1024,512,0.11784748378408436,0.0019001558652442755,8,0.11852743333333333,1
16621,True,30,0.11799855818619619,8,1,512,512,8,1,14,12,1024,2048,1,0.11699584181380383,0.0014010726224337317,8,0.11749720000000001,1
16622,True,30,0.12357603682636403,8,512,16,128,1,29,14,2,1024,2048,2048,0.11994702984030264,0.005070728348296939,8,0.12176153333333334,1
16623,True,30,0.11754620789954669,8,64,64,64,1,1,14,2,1024,256,1,0.11553739210045329,0.0028068723091726126,8,0.11654179999999999,1
16624,True,30,0.11003311373863399,8,1,64,1,1,11,14,3,1024,2048,2048,0.10900641959469932,0.0014345762134589514,8,0.10951976666666666,1
16625,True,30,0.12023944333534946,8,16,512,1,21,1,14,7,1024,512,2048,0.11664075666465053,0.005028362466051945,8,0.11844009999999999,1
16626,True,30,0.1295803779674426,8,1,1,16,16,1,14,30,1024,128,1,0.12637795536589075,0.004474671757669926,8,0.12797916666666667,1
16627,True,30,0.1114196631839258,8,1,1,1,1,15,14,29,1024,512,128,0.1084633368160742,0.004130807126539156,8,0.1099415,1
16628,True,30,0.11324824604712001,8,64,1,64,1,19,14,3,1024,512,256,0.10833175395287999,0.006869701803329363,8,0.11079,1
16629,True,30,0.11879308853369602,8,32,16,32,1,1,14,30,1024,2048,2048,0.11763691146630395,0.001615499736923531,8,0.11821499999999999,1
16630,True,30,0.11612287977779714,8,32,1,1,30,1,14,7,1024,2048,512,0.11381938688886956,0.0032186178579563557,8,0.11497113333333335,1
16631,True,30,0.11638627315009072,8,512,256,1,1,1,14,19,1024,2048,512,0.11184826018324266,0.006340861586742154,8,0.11411726666666669,1
16632,True,30,0.11876950439033451,8,64,16,64,30,1,14,11,1024,1,1,0.11762722894299885,0.0015960753216005261,8,0.11819836666666668,1
16633,True,30,0.11481991100305375,8,512,1,512,11,1,14,14,1024,1,2048,0.11445442233027958,0.0005106889518636132,8,0.11463716666666666,1
16634,True,30,0.12516000083928147,8,32,32,512,1,30,14,4,1024,256,1,0.12138266582738517,0.0052779837017137106,8,0.12327133333333333,1
16635,True,30,0.11624344528477278,8,256,256,256,30,1,14,30,1024,512,1024,0.11580188804856055,0.0006169778133954425,8,0.11602266666666666,1
16636,True,30,0.11229792361178884,8,512,512,512,1,2,14,3,1024,1,2048,0.10902760972154452,0.004569534700479785,8,0.11066276666666668,1
16637,True,30,0.11830474566098136,8,1,64,512,30,1,14,20,1024,128,256,0.11339845433901861,0.006855448497849476,8,0.11585159999999999,1
